St,Course #,S,L,Course Name,_,CR,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
O,MUSIC299,,T,Msm IS/Topics,,0.25,N,,,,"Armstrong, Anton"
C,MUSIC313,,,Analysis/Tonal Music This course does NOT fufill a WRI requirement.,,1.00,N,,MWF 1045-1140,CHM 239,"Castro, David R."
O,MUSIC324,,,Composition II,,1.00,N,,T 0120-0245PM Th 0215-0335PM,CHM 239 CHM 239,"Merritt, Justin W."
C,MUSIC325,,,Composition III,,1.00,N,,T 0120-0245PM Th 0215-0335PM,CHM 239 CHM 239,"Merritt, Justin W."
O,MUSIC345,,T,Top: 19th Century,,1.00,N,WRI,MWF 0800-0855,CHM 239,"Hanson, Alice"
O,MUSIC392,,,Church Music Pract II,,0.25,N,,T 1145-0110PM Th 1245-0205PM,CHM 239 CHM 239,"Bobb, James E."
C,MUSIC394,,,Academic Internship,,1.00,Y,,,,Staff
O,MUSIC398,,,IR/,,1.00,N,,,,Staff
C,MUSIC398,A,,IR/Opera Conducting,,1.00,N,,,,"Amundson, Steven"
C,NEURO239,,,Cell/Molec Neuroscience Students in Neuro 239 must also register for one lab Neuro 239 AL or BL.,,1.00,N,IST SED,MWF 0905-1000,RNS 410,"Demas, James"
C,NEURO239,A,L,Cell/Molec Neuro Lab,,0.00,N,,T 0800-1100,RNS 246,"Demas, James"
C,NEURO239,B,L,Cell/Molec Neuro Lab,,0.00,N,,T 1145-0245PM,RNS 246,"Demas, James"
C,NEURO294,,,Academic Internship,,1.00,Y,,,,Staff
O,NEURO298,,,IS/,,1.00,N,,,,Staff
C,NEURO394,,,Academic Internship,,1.00,Y,,,,Staff
O,NEURO394,A,,Academic Internship,,0.50,Y,,,,"Dickinson, Shelly D."
O,NEURO398,,,IR/Binge Model Alc & Caff,,1.00,N,,,,"Dickinson, Shelly D."
C,NORW112,A,,Begin Norwegian II,,1.00,N,,MWF 0800-0855,TOH 308,"Homstad, Torild"
C,NORW112,B,,Begin Norwegian II,,1.00,N,,MWF 0905-1000,TOH 308,"Haerter, Christine L."
C,NORW112,C,,Begin Norwegian II,,1.00,N,,MWF 1045-1140,TOH 308,"Haerter, Christine L."
C,NORW112,D,,Beginning Norwegian II,,1.00,N,,MWF 1150-1245PM,TOH 308,"Krouk, Dean"
C,NORW112,E,,Beginning Norwegian II,,1.00,N,,MWF 1255-0150PM,TOH 308,"Haerter, Christine L."
O,NORW140,,,Norway: Contin/Change,,1.00,N,HBS ORC,T 1145-0110PM Th 1245-0205PM,TOH 308 TOH 308,"O'Leary, Margaret H."
O,NORW140,,F,FLC - Norwegian,,0.25,N,,,,"O'Leary, Margaret H."
O,NORW232,,,Intermed Norwegian II,,1.00,N,FOL-N,MWF 0200-0255PM,TOH 308,"O'Leary, Margaret H."
C,NORW282,,,Ibsen Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.,,1.00,N,EIN,T 0120-0245PM Th 0215-0335PM,TOH 308 TOH 308,"Krouk, Dean"
C,NORW294,,,Academic Internship,,1.00,Y,,,,Staff
O,NORW298,,,IS/,,1.00,N,,,,Staff
O,NORW372,,,Norsk Lit Etter 1890,,1.00,N,ALS-L FOL-N WRI,MWF 0200-0255PM,TOH 310,"Krouk, Dean"
C,NORW394,,,Academic Internship,,1.00,Y,,,,Staff
O,NORW398,,,IR/,,1.00,N,,,,Staff
C,NURS110,,,Nutrition & Wellness,,1.00,N,IST,T 0935-1100 Th 0930-1050,SAC 112 SAC 112,"Hauck, Robert"
C,NURS120,,,Images of Wellness This course is open to all students in all classes.,,1.00,N,HBS,M 0700-1000PM,HH 307,"Neal, Diana"
C,NURS294,,,Academic Internship,,1.00,Y,,,,Staff
O,NURS298,,,IS/,,1.00,N,,,,Staff
O,NURS298,A,,IS/,,1.00,N,,,,Staff
C,NURS336,,,Adult Health II Nursing 336 Adult Health II will also meet T-Th 7:00am-3:30pm in HH301.,,2.00,N,,MWF 1150-1245PM MWF 1255-0150PM,HH 301 HH 301,"Morisette, Sandra"
C,NURS338,,,Child Health Nursing 338 Child Health will also meet T-Th 7:00am-3:30pm in HH301.,,1.00,N,,MWF 1045-1140,HH 301,"Beckmann, Nicole B."
O,NURS392,,,Mental Health Nursing 392 Mental Health will also meet T-Th 7:00am-3:30pm in HH 301.,,1.00,N,,MWF 0905-1000,HH 301,"Huehn, Susan L."
C,NURS394,,,Academic Internship,,1.00,Y,,,,Staff
O,NURS394,A,,Academic Internship,,0.50,Y,,,,"Neal, Diana"
O,NURS397,,,Nursing Leadership Nursing 397 Nursing Leadership will also meet T-Th 7:00am-3:30pm in HH 301.,,1.00,N,WRI,MWF 0800-0855,HH 301,"Kuehn, Mary"
O,NURS398,,,IR/,,1.00,N,,,,Staff
C,NURS398,A,,IR/Debriefing Simulation,,1.00,N,,,,"Neal, Diana"
C,NURS398,B,,IR/ICU Sim Research,,1.00,N,,,,"Neal, Diana"
C,NURS398,C,,IR/Smokefree St Olaf,,1.00,N,,,,"Kuehn, Mary"
O,NURS398,D,,IR/Cultural Competency,,1.00,N,,,,"Kuehn, Mary"
C,PHIL118,A,,Making of Modern Mind Open to Sophomores and First-Year Students only.,,1.00,N,HWC,MWF 0905-1000,HH 319,"Munoz-Hutchinson, Danny"
C,PHIL118,B,,Making of Modern Mind Open to Sophomores and First-Year Students only.,,1.00,N,HWC,MWF 1045-1140,HH 319,"Munoz-Hutchinson, Danny"
C,PHIL118,C,,Making of Modern Mind Open to Sophomores and First-Year Students only.,,1.00,N,HWC,MWF 0200-0255PM,RNS 204,"Marino, Gordon D."
C,PHIL231,,,Philosophy of Mind,,1.00,N,HBS WRI,MWF 1255-0150PM,HH 319,"Rudd, Anthony J."
C,PHIL233,,,Kierkegaard,,1.00,N,HWC WRI,MWF 1150-1245PM,RNS 150,"Marino, Gordon D."
C,PHIL236,,,Modern Philosophy,,1.00,N,HWC WRI,MWF 1045-1140,HH 516,"Grenberg, Jeanine"
C,PHIL240,,,Formal Logic,,1.00,N,,MWF 0905-1000,HH 403,"Cunningham, Arthur"
C,PHIL244,,,Philosophy of Science,,1.00,N,IST WRI,T 1145-0110PM Th 1245-0205PM,RNS 208 RNS 208,"Cunningham, Arthur"
C,PHIL251,A,,"Science/Ethics/Religion Prerequisite: completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration. New course",,1.00,N,EIN,T 1145-0110PM Th 1245-0205PM,OM 310 OM 310,"Marsh, Jason"
O,PHIL251,B,,"Science/Ethics/Religion Prerequisite: completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration. New course",,1.00,N,EIN,T 0120-0245PM Th 0215-0335PM,OM 310 OM 310,"Marsh, Jason"
C,PHIL253,,,Democra:Rule of Ignorant? Prerequisite: completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.,,1.00,N,EIN WRI,MWF 0200-0255PM,HH 516,"Fuerstein, Michael"
C,PHIL254,A,,"Law, Politics, Morality Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.",,1.00,N,EIN,MWF 0905-1000,HH 317,"Fuerstein, Michael"
C,PHIL254,B,,"Law, Politics, Morality Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.",,1.00,N,EIN,MWF 1255-0150PM,HH 403,"Fuerstein, Michael"
C,PHIL257,A,,Environmental Ethics Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors during web registration. Juniors may add on a space- available basis during the drop/add period.,,1.00,N,EIN WRI,T 0935-1100 Th 0930-1050,HH 403 HH 403,"Taliaferro, Charles"
C,PHIL257,B,,Environmental Ethics Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors during web registration. Juniors may add on a space- available basis during the drop/add period.,,1.00,N,EIN WRI,T 1145-0110PM Th 1245-0205PM,HH 403 HH 403,"Taliaferro, Charles"
O,PHIL259,,,Global Health Ethics Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.,,1.00,N,EIN,T 0800-0925 Th 0800-0920,HH 413 HH 413,"Gervais, Karen"
C,PHIL294,,,Academic Internship,,1.00,Y,,,,Staff
O,PHIL298,,,IS/,,1.00,N,,,,Staff
O,PHIL298,A,,IS/Contextualism Justice,,1.00,N,,,,"Taliaferro, Charles"
O,PHIL298,B,,IS/Death & Morality,,1.00,N,,,,"Taliaferro, Charles"
O,PHIL298,C,,IS/Jurisprudence,,1.00,N,,,,"Taliaferro, Charles"
O,PHIL298,D,,IS/Jurisprudence,,1.00,N,,,,"Marino, Gordon D."
C,PHIL373,,S,Sem: Eth/Theory/Value Prerequisite: completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.,,1.00,N,EIN WRI,T 0935-1100 Th 0930-1050,HH 516 HH 516,"Marsh, Jason"
C,PHIL394,,,Academic Internship,,1.00,Y,,,,Staff
O,PHIL398,,,IR/,,1.00,N,,,,Staff
O,PHIL398,A,,IR/Criminal Punishment,,1.00,N,,,,"Fuerstein, Michael"
C,PHIL399,,S,Sem: Kierkegaard Prerequisite: upper level Philosophy major.,,1.00,N,WRI,T 0120-0245PM Th 0215-0335PM,HH 516 HH 516,"Marino, Gordon D."
C,PHYS112,,,Intro Astronomy,,1.00,N,IST,MWF 0905-1000,RNS 210,"Kolan, Amy"
C,PHYS125,A,,"Principles Physics II Students in Physics 125 must also register for one lab Physics 125 AL, BL, CL, DL, or EL.",,1.00,N,SED,MWF 0800-0855,RNS 210,"Dahl, David"
C,PHYS125,B,,"Principles Physics II Students in Physics 125 must also register for one lab Physics 125 AL, BL, CL, DL, or EL.",,1.00,N,SED,MWF 1150-1245PM,RNS 210,"Larsen, Amy"
C,PHYS125,A,L,Prin Physics II/Lab,,0.00,N,,M 0200-0430PM,RNS 292,"Dahl, David"
C,PHYS125,B,L,Prin Physics II/Lab,,0.00,N,,T 0830-1100,RNS 292,"Dahl, David"
C,PHYS125,C,L,Prin Physics II/Lab,,0.00,N,,T 1145-0215PM,RNS 292,"Dahl, David"
C,PHYS125,D,L,Prin Physics II/Lab,,0.00,N,,Th 0225-0455PM,RNS 292,"Christianson, Knut A."
C,PHYS125,E,L,Prin Physics II/Lab,,0.00,N,,F 1255-0325PM,RNS 292,"Larsen, Amy"
O,PHYS131,A,,"Analytical II Students in Physics 131 must also register for one lab Physics 131 AL, BL, or CL",,1.00,N,IST SED,MWF 0800-0855,RNS 208,"Nitz, David"
C,PHYS131,B,,"Analytical II Students in Physics 131 must also register for one lab Physics 131 AL, BL, or CL",,1.00,N,IST SED,MWF 1045-1140,RNS 210,"Nitz, David"
O,PHYS131,A,L,Analytical II Lab,,0.00,N,,M 0200-0430PM,RNS 293,"Demas, James"
C,PHYS131,B,L,Analytical II Lab,,0.00,N,,T 1145-0215PM,RNS 293,"Nitz, David"
O,PHYS131,C,L,Analytical II Lab,,0.00,N,,T 0225-0455PM,,"Nitz, David"
O,PHYS244,,,Modern Physics,,1.00,N,,MWF 1045-1140,RNS 208,"Dahl, David"
O,PHYS245,A,L,Modern Phys Lab (244),,0.25,N,,M 0200-0500PM,RNS 298,"Jacobel, Robert"
C,PHYS245,B,L,Modern Phys Lab (244),,0.25,N,,T 0120-0420PM,RNS 298,"Jacobel, Robert"
O,PHYS246,,,Electronics Students in Physics 246 must also register for lab Physics 246 L.,,1.00,N,,MWF 0905-1000,RNS 297,"Engbrecht, Jason J."
O,PHYS246,,L,Electronic Circuits Lab,,0.00,N,,T 0120-0420PM,RNS 294,"Engbrecht, Jason J."
C,PHYS294,,,Academic Internship,,1.00,Y,,,,Staff
O,PHYS294,A,,Academic Internship,,0.50,Y,,,,"Borovsky, Brian"
O,PHYS298,,,IS/,,1.00,N,,,,Staff
C,PHYS298,A,,IS/Topics in Cosmology,,1.00,N,,,,"Dahl, David"
O,PHYS298,B,,IS/Nuclear Phys Policy,,1.00,N,,,,"Engbrecht, Jason J."
C,PHYS374,,,Classical Mechanics,,1.00,N,,,,"Dahl, David"
C,PHYS375,A,,Maxwell's Equations,,1.00,N,,MWF 1045-1140,RNS 297,"Engbrecht, Jason J."
O,PHYS375,B,,Maxwell's Equations,,1.00,N,,MWF 1150-1245PM,RNS 297,"Engbrecht, Jason J."
O,PHYS385,A,L,Adv Physics Lab (375),,0.25,N,,T 0800-1100,RNS 298,"Borovsky, Brian"
O,PHYS385,B,L,Adv Physics Lab (375),,0.25,N,,Th 0800-1050,RNS 298,"Demas, James"
C,PHYS385,C,L,Adv Physics Lab (375),,0.25,N,,Th 1245-0345PM,RNS 298,"Borovsky, Brian"
C,PHYS385,D,L,Adv Physics Lab (375),,0.25,N,,F 0200-0500PM,RNS 298,"Borovsky, Brian"
C,PHYS394,,,Academic Internship,,1.00,Y,,,,"Borovsky, Brian"
O,PHYS394,A,,Academic Internship,,1.00,Y,,,,"Dahl, David"
O,PHYS398,,,IR/,,1.00,N,,,,Staff
C,PHYS398,A,,IR/Remote Sens/Earth Sci,,1.00,N,,,,"Christianson, Knut A."
C,PHYS398,B,,IR/Microscale-friction,,1.00,N,,,,"Borovsky, Brian"
C,PHYS398,C,,IR/Remote Sens/Earth Sci,,1.00,N,WRI,,,"Christianson, Knut A."
C,PHYS398,D,,IR/Marginal Networks,,1.00,N,,,,"Kolan, Amy"
C,PHYS399,,S,Senior Seminar,,0.25,Y,,W 0400-0500PM,RNS 297,Staff
C,PSCI112,A,,Comparative Politics,,1.00,N,HBS MCG,MWF 0800-0855,HH 317,"Dale, J. Patrick"
C,PSCI112,B,,Comparative Politics,,1.00,N,HBS MCG,MWF 1045-1140,HH 317,"Dale, J. Patrick"
C,PSCI117,A,,Politics Human Rights,,1.00,N,HBS,MWF 1045-1140,OM 30,"Thalhammer, Kristina"
C,PSCI117,B,,Politics Human Rights,,1.00,N,HBS,MWF 1150-1245PM,OM 30,"Thalhammer, Kristina"
C,PSCI121,,,Int'l Relations This course has class year limits.,,1.00,N,HBS,MWF 1150-1245PM,TOH 210,"Larson, Jared D."
C,PSCI220,A,,Analyzing Politics,,1.00,N,,MWF 1255-0150PM,OM 30,"Hendriks, Henriet"
C,PSCI220,B,,Analyzing Politics,,1.00,N,,MWF 0200-0255PM,OM 30,"Hendriks, Henriet"
C,PSCI232,,,Am Political Thought,,1.00,N,,T 0935-1100 Th 0930-1050,HH 319 HH 319,"Anderson, Joshua"
C,PSCI257,,,US/Latin Am Relations,,1.00,N,,MWF 0200-0255PM,HH 319,"Thalhammer, Kristina"
C,PSCI258,A,,World Politics,,1.00,N,HBS,MWF 0800-0855,HH 516,"Larson, Jared D."
C,PSCI258,B,,World Politics,,1.00,N,HBS,MWF 0905-1000,HH 516,"Larson, Jared D."
C,PSCI272,,,Am Constitutional Law,,1.00,N,,M 0700-1000PM,HH 317,"Minge, David"
C,PSCI285,,,International Law,,1.00,N,HWC ORC,T 0935-1100 Th 0930-1050,BMC 111 BMC 111,"Lott, Anthony"
C,PSCI294,,,Academic Internship,,1.00,Y,,,,Staff
O,PSCI294,A,,Academic Internship,,1.00,Y,,,,"Hofrenning, Daniel"
O,PSCI298,,,IS/Rsrch Desn Int'l Relat,,1.00,N,,,,"Lott, Anthony"
C,PSCI298,A,,IS/Albania Democratizatio,,1.00,N,,,,"Dale, J. Patrick"
C,PSCI321,,S,Sem: Intl Relations Open only to seniors during web registration.,,1.00,N,WRI,T 0120-0245PM Th 0215-0335PM,HH 319 HH 319,"Lott, Anthony"
C,PSCI350,,,Immigration/Citizenship Open only to seniors during web registration.,,1.00,N,WRI,T 0935-1100 Th 0930-1050,DC 204 DC 204,"Tegtmeyer Pak, Katherine S."
C,PSCI382,,,Geopolitics Eurasian Ener Open only to seniors during web registration.,,1.00,N,WRI,MWF 1255-0150PM,OM 240,"Dale, J. Patrick"
O,PSCI382,,F,FLC - Russian,,0.25,N,,,,"Dale, J. Patrick"
C,PSCI394,,,Academic Internship,,1.00,Y,,,,Staff
O,PSCI398,,,IR/,,1.00,N,,,,Staff
C,PSCI398,A,,IR/Climate Policy Ethics,,1.00,N,WRI,,,"Lott, Anthony"
C,PSCI398,B,,IR/Politics and Religion,,1.00,N,,,,"Hofrenning, Daniel"
O,PSCI398,C,,IR/Activism & the Church,,1.00,N,,,,"Hendriks, Henriet"
C,PSYCH125,A,,Principles: Psych,,1.00,N,HBS IST,MWF 0905-1000,RNS 150,"Muir, Gary M."
C,PSYCH125,B,,Principles: Psych,,1.00,N,HBS IST,T 1145-0110PM Th 1245-0205PM,RNS 150 RNS 150,"Huff, Charles"
C,PSYCH130,,,History and Methods This course has been cancelled. Please contact Psychology department with any questions.,,1.00,N,,,,"Gross, Dana"
C,PSYCH130,,L,History and Methods Lab,,0.00,N,,,,"Gross, Dana"
X,PSYCH130,B,L,History and Methods Lab,,0.00,N,,W 0200-0500PM,,Staff
C,PSYCH230,A,,Research Methods,,1.00,N,WRI,MWF 1255-0150PM,RNS 131,"Davenport, Nicholas D."
C,PSYCH230,B,,Research Methods,,1.00,N,WRI,MWF 0200-0255PM,RNS 131,"Davenport, Nicholas D."
C,PSYCH230,C,,Research Methods,,1.00,N,WRI,MWF 1045-1140,RNS 131,"Gross, Dana"
C,PSYCH237,,,Cognitive Psychology Students in Psych 237 must also register for one lab Psych 237 AL or BL.,,1.00,N,SED,MWF 1150-1245PM,RNS 290,"Loebach, Jeremy"
C,PSYCH237,A,L,Cognitive Psychology Lab,,0.00,N,,Th 0215-0515PM,RNS 240,"Loebach, Jeremy"
C,PSYCH237,B,L,Cognitive Psychology Lab,,0.00,N,,F 0100-0400PM,RNS 240,"Loebach, Jeremy"
C,PSYCH238,A,,Biopsychology,,1.00,N,IST,MWF 0905-1000,OM 30,"Dickinson, Shelly D."
C,PSYCH238,B,,Biopsychology,,1.00,N,IST,MWF 1045-1140,RNS 290,"Davenport, Nicholas D."
C,PSYCH241,A,,Developmental Psych,,1.00,N,HBS,T 0800-0925 Th 0800-0920,RNS 290 RNS 290,"Cho, Grace E."
C,PSYCH241,B,,Developmental Psych,,1.00,N,HBS,T 0935-1100 Th 0930-1050,RNS 290 RNS 290,"Cho, Grace E."
O,PSYCH241,C,,Developmental Psych,,1.00,N,HBS,T 0935-1100 Th 0930-1050,RNS 210 RNS 210,"Sundby, Mark"
C,PSYCH247,A,,Psychopathology,,1.00,N,HBS,T 0800-0925 Th 0800-0920,RNS 190 RNS 190,"Veltri, Carlo O."
C,PSYCH247,B,,Psychopathology,,1.00,N,HBS,T 1145-0110PM Th 1245-0205PM,RNS 190 RNS 190,"Veltri, Carlo O."
C,PSYCH249,A,,Social Psychology,,1.00,N,HBS,MWF 0800-0855,TOH 110,"Ori_a, M. Minda"
C,PSYCH249,B,,Social Psychology,,1.00,N,HBS,MWF 0905-1000,TOH 110,"Ori_a, M. Minda"
C,PSYCH294,,,Academic Internship,,1.00,Y,,,,Staff
O,PSYCH298,,,IS/,,1.00,N,,,,Staff
C,PSYCH298,A,,IS/Obesity and bullying,,1.00,N,,,,"Ori_a, M. Minda"
C,PSYCH298,B,,IS/Culture and Depression,,1.00,N,,,,"Veltri, Carlo O."
C,PSYCH298,C,,IS/Spatial Cognition,,1.00,N,,,,"Muir, Gary M."
C,PSYCH298,D,,IS/Child/Parent Observat,,1.00,N,,,,"Cho, Grace E."
C,PSYCH342,,,Positive Psychology,,1.00,N,WRI,T 0935-1100 Th 0930-1050,RNS 124 RNS 124,"McMillan, Donna"
C,PSYCH350,,,Dev in Diverse Families,,1.00,N,MCD,T 0120-0245PM Th 0215-0335PM,RNS 124 RNS 124,"Cho, Grace E."
C,PSYCH390,A,S,Sem: Personality Assess,,1.00,N,,T 1145-0110PM Th 1245-0205PM,RNS 124 RNS 124,"McMillan, Donna"
C,PSYCH390,B,S,Sem: Preceptors Permission of instructor required. Not open during web registration.,,1.00,N,ORC,MWF 1255-0150PM T 1145-0110PM,RNS 316 RNS 316,"Gross, Dana"
C,PSYCH391,,T,Top: Psych of Good & Evil Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.,,1.00,N,EIN,T 0800-0925 Th 0800-0920,RNS 124 RNS 124,"Huff, Charles"
C,PSYCH394,,,Academic Internship,,1.00,Y,,,,Staff
O,PSYCH395,,,Adv Res Method Behav Neur,,1.00,N,,MWF 1255-0150PM,RNS 124,"Dickinson, Shelly D."
O,PSYCH395,,L,Adv Res Behav Neuro Lab Students in Psych 395 must also register for lab Psych 395 L.,,0.00,N,,T 0120-0420PM,RNS 123,"Dickinson, Shelly D."
C,PSYCH396,,,Res: Personality and Psyc Prerequsiite: permission of instructor required. Closed during web registration,,1.00,N,,MWF 0800-0855,RNS 124,"Veltri, Carlo O."
O,PSYCH398,,,IR/,,1.00,N,,,,Staff
C,PSYCH398,A,,IR/MMPI Manuscript Prep,,1.00,N,,,,"Veltri, Carlo O."
C,PSYCH398,B,,IR/Early Abuse/Intimacy,,1.00,N,,,,"Ori_a, M. Minda"
O,PSYCH398,C,,IR/Roommate Relationships,,1.00,N,,,,"Ori_a, M. Minda"
O,PSYCH398,D,,IR/Abuse and Conflict,,1.00,N,,,,"Ori_a, M. Minda"
O,PSYCH398,E,,IR/Psychology of Internet,,1.00,N,,,,"McMillan, Donna"
O,PSYCH398,F,,IR/Psych of Expressivity,,1.00,N,,,,"McMillan, Donna"
O,PSYCH398,G,,IR/Moral/Medical Diagnost,,1.00,N,,,,"Huff, Charles"
C,REL121,A,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 0800-0855,OM 240,"Jothen, Peder J."
O,REL121,B,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 0800-0855,OM 310,"Anderson, Mary E."
C,REL121,C,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 0905-1000,OM 240,"Jothen, Peder J."
O,REL121,D,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 0905-1000,OM 310,"Anderson, Mary E."
C,REL121,E,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 1045-1140,OM 210,"Alexander, Torin D."
C,REL121,F,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 1045-1140,OM 140,"Barbour, John"
C,REL121,G,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 1150-1245PM,OM 305,"Stack-Nelson, Judith"
O,REL121,H,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 1255-0150PM,OM 310,"Beckman, Patricia"
C,REL121,I,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 1255-0150PM,OM 340,"Walter, Gregory A."
C,REL121,J,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 0200-0255PM,OM 305,"Reed, Barbara"
O,REL121,K,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 0200-0255PM,OM 310,"Beckman, Patricia"
C,REL121,L,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 1150-1245PM,OM 340,"Walter, Gregory A."
O,REL121,M,,Bible/Culture/Commun,,1.00,N,BTS-B,T 0800-0925 Th 0800-0920,OM 105 OM 105,"Lagerquist, L. DeAne"
C,REL121,N,,Bible/Culture/Commun,,1.00,N,BTS-B,T 0935-1100 Th 0930-1050,OM 210 OM 210,"Hahn, David C."
C,REL121,O,,Bible/Culture/Commun,,1.00,N,BTS-B,T 0935-1100 Th 0930-1050,OM 240 OM 240,"Scopatz, Dana K."
C,REL121,P,,Bible/Culture/Commun,,1.00,N,BTS-B,T 1145-0110PM Th 1245-0205PM,OM 140 OM 140,"Wilson, Charles"
C,REL121,Q,,Bible/Culture/Commun,,1.00,N,BTS-B,T 1145-0110PM Th 1245-0205PM,OM 210 OM 210,"Stansell, Gary"
C,REL121,R,,Bible/Culture/Commun,,1.00,N,BTS-B,T 0120-0245PM Th 0215-0335PM,OM 210 OM 210,"Stansell, Gary"
O,REL121,S,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 1255-0150PM,OM 305,"Stack-Nelson, Judith"
C,REL121,T,,Bible/Culture/Commun,,1.00,N,BTS-B,T 0800-0925 Th 0800-0920,OM 240 OM 240,"Scopatz, Dana K."
C,REL121,U,,Bible/Culture/Commun,,1.00,N,BTS-B,T 0120-0245PM Th 0215-0335PM,OM 240 OM 240,"Hughes, Carl S."
C,REL207,A,,Chr Theol/Moral Life,,1.00,N,BTS-T,MWF 1045-1140,OM 240,"Santurri, Edmund"
C,REL207,B,,Chr Theol/Moral Life,,1.00,N,BTS-T,MWF 1150-1245PM,OM 240,"Santurri, Edmund"
C,REL208,,,Chr Theol/Human Exist,,1.00,N,BTS-T WRI,T 0935-1100 Th 0930-1050,OM 305 OM 305,"Jothen, Peder J."
C,REL209,,,Intro Feminist Theol,,1.00,N,BTS-T WRI,MWF 1150-1245PM,OM 310,"Beckman, Patricia"
C,REL214,,,Reformation Theology,,1.00,N,BTS-T WRI,MWF 0200-0255PM,OM 340,"Anderson, Mary E."
C,REL218,,,Pol/Liberation Theol,,1.00,N,BTS-T WRI,MWF 0905-1000,OM 210,"Alexander, Torin D."
C,REL221,,,Jesus in Script/Trad,,1.00,N,BTS-T WRI,MWF 0800-0855,OM 340,"Ripley, Jason J."
X,REL222,A,,The Biblical God This course has been canceled.,,1.00,N,BTS-T,T 0800-0925 Th 0800-0920,OM 10 OM 10,Staff
O,REL222,B,,The Biblical God,,1.00,N,BTS-T,T 0935-1100 Th 0930-1050,OM 10 OM 10,"Odell, Margaret"
O,REL227,A,,Jews & Christians/Aft New course,,1.00,N,BTS-T,T 0120-0245PM Th 0215-0335PM,OM 30 OM 30,"Benjamin, Mara H."
O,REL227,B,,Jews & Christians/Aft New course,,1.00,N,BTS-T,T 1145-0110PM Th 1245-0205PM,OM 30 OM 30,"Benjamin, Mara H."
O,REL248,,,Judaism,,1.00,N,HWC,T 0935-1100 Th 0930-1050,OM 30 OM 30,"Benjamin, Mara H."
O,REL285,,,What is Religion? Open only to juniors and sophomores.,,1.00,N,WRI,MWF 0200-0255PM,OM 140,"Alexander, Torin D."
C,REL294,,,Academic Internship,,1.00,Y,,,,Staff
C,REL296,A,,"Love/Justice/Soc Rel Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors during web registration. Juniors may add on a space- available basis during the drop/add period.",,1.00,N,EIN WRI,T 1145-0110PM Th 1245-0205PM,OM 340 OM 340,"Schuurman, Douglas"
C,REL296,B,,"Love/Justice/Soc Rel Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors during web registration. Juniors may add on a space- available basis during the drop/add period.",,1.00,N,EIN WRI,T 0120-0245PM Th 0215-0335PM,OM 340 OM 340,"Schuurman, Douglas"
O,REL298,,,IS/,,1.00,N,,,,Staff
C,REL298,A,,IS/A Modern Frankenstein,,1.00,N,,,,"Ripley, Jason J."
C,REL298,B,,IS/Biblical Hebrew I,,1.00,N,,,,"Odell, Margaret"
C,REL302,,,Hist Chr Thought I,,1.00,N,BTS-T WRI,T 0120-0245PM Th 0215-0335PM,OM 140 OM 140,"Wilson, Charles"
O,REL391,,S,Sem: Bible,,1.00,N,,T 1145-0110PM Th 1245-0205PM,OM 105 OM 105,"Odell, Margaret"
C,REL392,,S,Sem: Spinoza,,1.00,N,,MWF 0905-1000,OM 110,"Santurri, Edmund"
C,REL394,,,Academic Internship,,1.00,Y,,,,Staff
O,REL398,,,IR/,,1.00,N,,,,Staff
O,REL398,A,,IR/Intentional Living,,1.00,N,,,,"Ripley, Jason J."
O,RUSSN112,A,,Beginning Russian II Students in Russian 112 must also register for one lab Russian 112 AL or BL.,,1.00,N,,MWF 1150-1245PM,TOH 312,"McGavran, James III."
O,RUSSN112,B,,Beginning Russian II Students in Russian 112 must also register for one lab Russian 112 AL or BL.,,1.00,N,,MWF 0200-0255PM,TOH 312,"McGavran, James III."
O,RUSSN112,A,L,Beginning Russian II Lab,,0.00,N,,T 1150-1245PM,TOH 312,"McGavran, James III."
