St,Course #,S,L,Course Name,_,CR ,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
C,NURS 306,,L,Health Assessment Lab Nursing 306L Health Assessment Lab will meet T-W 8:00 a.m.-3:00 p.m. in HH 215.,,0.00,N,,,,"Morisette, Sandra"
C,NURS 308,,,Adult Health I Nursing 308 Adult Health I will also meet T-W 7:00 a.m.-12:30 p.m. in HH 215.,,1.00,N,ORC,F 0800-0855 F 0905-1000 F 1045-1140,HH 301 HH 301 HH 301,"Morisette, Sandra Beckmann, Nicole B."
O,NURS 386,,,Perinatal Health Nursing 386 Perinatal Health will also meet TTh 700 a.m.-3:30 p.m. in HH 301.,,1.00,N,,MWF 1150-1245PM,HH 301,"Huehn, Susan L."
O,NURS 388,,,Community Health Nursing 388 Community Health will also meet TTh 700 a.m.-3:30 p.m. in HH 301.,,1.00,N,,MWF 1255-0150PM,HH 301,"Kuehn, Mary"
C,NURS 394,,,Academic Internship,,1.00,Y,,,,Staff
O,NURS 394,A,,Academic Internship,,0.50,Y,,,,"Neal, Diana"
O,NURS 398,,,IR/,,1.00,N,,,,Staff
C,PHIL 118,A,,Making of Modern Mind Open to rising sophomores and first-year students only. This course has class-year limits.,,1.00,N,HWC,T 1145-0110PM Th 1245-0205PM,HH 319 HH 319,"Cunningham, Arthur"
C,PHIL 118,B,,Making of Modern Mind Open to rising sophomores and first-year students only. This course has class-year limits.,,1.00,N,HWC,T 0120-0245PM Th 0215-0335PM,HH 319 HH 319,"Cunningham, Arthur"
C,PHIL 119,A,,Moral Psychology Open to rising sophomores and first-year students only. This course has class-year limits.,,1.00,N,HBS,MWF 0905-1000,HH 319,"Grenberg, Jeanine"
C,PHIL 119,B,,Moral Psychology Open to rising sophomores and first-year students only. This course has class-year limits.,,1.00,N,HBS,MWF 1045-1140,HH 319,"Grenberg, Jeanine"
C,PHIL 235,,,Ancient Western,,1.00,N,HWC WRI,MWF 1045-1140,HH 516,"Munoz-Hutchinson, Danny"
C,PHIL 241,A,,Philosophical Theology,,1.00,N,BTS-T WRI,T 0935-1100 Th 0930-1050,HH 307 HH 307,"Taliaferro, Charles"
C,PHIL 241,B,,Philosophical Theology,,1.00,N,BTS-T WRI,T 1145-0110PM Th 1245-0205PM,HH 307 HH 307,"Taliaferro, Charles"
C,PHIL 243,,,Aesthetics,,1.00,N,ALS-A WRI,T 0120-0245PM Th 0215-0335PM,HH 307 HH 307,"Taliaferro, Charles"
O,PHIL 245,,,Philosophy & Feminism,,1.00,N,MCD,T 0935-1100 Th 0930-1050,HH 516 HH 516,"Swain, Corliss"
C,PHIL 250,A,,Biomedical Ethics Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors during web registration.,,1.00,N,EIN WRI,MWF 0800-0855,HH 403,"Marsh, Jason"
C,PHIL 250,B,,Biomedical Ethics Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors during web registration.,,1.00,N,EIN WRI,MWF 0200-0255PM,HH 302,"Marsh, Jason"
C,PHIL 252,A,,Ethics/The Good Life Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors during web registration.,,1.00,N,EIN WRI,MWF 1150-1245PM,OM 305,"Rudd, Anthony J."
C,PHIL 252,B,,Ethics/The Good Life Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Juniors and Seniors during web registration.,,1.00,N,EIN,MWF 1255-0150PM,TOH 108,"Marsh, Jason"
X,PHIL 252,C,,Ethics/The Good Life This section has been canceled. Open only to rising Juniors and Seniors during web registration. Prerequisite: Completion of BTS-T or permission of instructor.,,1.00,N,EIN,MWF 0200-0255PM,,Staff
O,PHIL 254,A,,Law/Politics/Morality Prerequisite: Completion of BTS-T or permission of instructor. Open only to Juniors and Seniors during web registration.,,1.00,N,EIN,T 0935-1100 Th 0930-1050,OM 310 OM 310,"Fuerstein, Michael"
O,PHIL 254,B,,Law/Politics/Morality Prerequisite: Completion of BTS-T or permission of instructor. Open only to Juniors and Seniors during web registration.,,1.00,N,EIN,T 1145-0110PM Th 1245-0205PM,OM 310 OM 310,"Fuerstein, Michael"
C,PHIL 294,,,Academic Internship,,1.00,Y,,,,Staff
O,PHIL 298,,,IS/Hinduism,,1.00,N,,,,"Rambachan, Anantanand"
O,PHIL 298,A,,"IS/God, Evil, & History",,1.00,N,,,,"Taliaferro, Charles"
O,PHIL 371,,,"Sem: Epistemology Prerequisite: Two courses in Philosophy, one of which must be either Phil 235 or Phil 236. Open to rising Seniors and Juniors only.",,1.00,N,WRI,T 0120-0245PM Th 0215-0335PM,HH 516 HH 516,"Fuerstein, Michael"
C,PHIL 394,,,Academic Internship,,1.00,Y,,,,Staff
O,PHIL 398,,,IR/Basis for Human Rights,,1.00,N,,,,"Fuerstein, Michael"
O,PHIL 398,A,,IR/Ortega/Generation '98,,1.00,N,,,,"Gallego, Carlos Marino, Gordon D."
O,PHIL 398,B,,IR/Wittgenstein/Heidegger,,1.00,N,,,,"Rudd, Anthony J."
O,PHYS 123,,,Geophysics,,1.00,N,IST,MWF 1045-1140,RNS 208,"Jacobel, Robert"
C,PHYS 124,A,,"Principles Physics I Students in Physics 124A must also register for one lab Physics 124AL, BL, CL, DL, EL, or FL.",,1.00,N,SED,MWF 0800-0855,RNS 210,"Demas, James"
C,PHYS 124,B,,"Principles Physics I Students in Physics 124B must also register for one lab Physics 124AL, BL, CL, DL, EL, or FL.",,1.00,N,SED,MWF 1150-1245PM,RNS 210,"Larsen, Amy"
C,PHYS 124,A,L,Prin Physics I/Lab,,0.00,N,,M 1255-0325PM,RNS 292,"Demas, James"
C,PHYS 124,B,L,Prin Physics I/Lab,,0.00,N,,T 1145-0215PM,RNS 292,"Demas, James"
C,PHYS 124,C,L,Prin Physics I/Lab,,0.00,N,,T 0230-0500PM,RNS 292,"Jacobel, Robert"
C,PHYS 124,D,L,Prin Physics I/Lab,,0.00,N,,Th 0820-1050,RNS 292,"Dahl, David"
C,PHYS 124,E,L,Prin Physics I/Lab,,0.00,N,,Th 0215-0445PM,RNS 292,"Dahl, David"
C,PHYS 124,F,L,Prin Physics I/Lab,,0.00,N,,F 1255-0325PM,RNS 292,"Larsen, Amy"
C,PHYS 130,A,,"Analytical I Students in Physics 130 must also register for one lab Physics 130 AL, BL, or CL.",,1.00,N,IST SED,MWF 0905-1000 T 0830-0925 Th 0825-0920,RNS 210 RNS 210 RNS 210,"Engbrecht, Jason J."
O,PHYS 130,B,,"Analytical I Students in Physics 130 must also register for on lab Physics 130 AL, BL, or CL.",,1.00,N,IST SED,MWF 1045-1140 T 1005-1100 Th 0955-1050,RNS 210 RNS 210 RNS 210,"Kolan, Amy"
O,PHYS 130,A,L,Analytical I Lab,,0.00,N,,M 1255-0325PM,RNS 293,"Engbrecht, Jason J."
C,PHYS 130,B,L,Analytical I Lab,,0.00,N,,T 1145-0215PM,RNS 293,"Kolan, Amy"
C,PHYS 130,C,L,Analytical I Lab,,0.00,N,,T 0230-0500PM,RNS 293,"Kolan, Amy"
C,PHYS 130,D,L,Analytical I Lab,,0.00,N,,M 0330-0600PM,RNS 293,"Engbrecht, Jason J."
O,PHYS 232,,,Analytical III Students in Physics 232 must also register for lab 232 AL or BL.,,1.00,N,IST SED,MWF 0905-1000,RNS 208,"Borovsky, Brian"
O,PHYS 232,A,L,Analytical III Lab,,0.00,N,,Th 1245-0315PM,RNS 293,"Borovsky, Brian"
O,PHYS 232,B,L,Analytical III Lab,,0.00,N,,F 0200-0430PM,RNS 293,"Borovsky, Brian"
C,PHYS 294,,,Academic Internship,,1.00,Y,,,,Staff
O,PHYS 298,,,IS/,,1.00,N,,,,Staff
O,PHYS 374,A,,Classical Mechanics,,1.00,N,,MWF 0800-0855,RNS 208,"Dahl, David"
O,PHYS 374,B,,Classical Mechanics,,1.00,N,,MWF 1150-1245PM,RNS 297,"Dahl, David"
O,PHYS 376,A,,Quantum Mechanics,,1.00,N,,MWF 0800-0855,RNS 297,"Nitz, David"
C,PHYS 376,B,,Quantum Mechanics,,1.00,N,,MWF 1045-1140,RNS 297,"Nitz, David"
C,PHYS 379,,,Statistical Physics,,1.00,N,,MWF 0905-1000,RNS 297,"Kolan, Amy"
C,PHYS 386,A,L,Adv Physics Lab (376),,0.25,N,,M 0200-0500PM,RNS 298,"Borovsky, Brian"
O,PHYS 386,B,L,Adv Physics Lab (376),,0.25,N,,T 1145-0245PM,RNS 298,"Nitz, David"
C,PHYS 386,C,L,Adv Physics Lab (376),,0.25,N,,Th 0215-0515PM,RNS 298,"Engbrecht, Jason J."
C,PHYS 394,,,Academic Internship,,1.00,Y,,,,"Dahl, David"
O,PHYS 398,,,IR/,,1.00,N,,,,Staff
C,PSCI 111,A,,American Politics This course has class year limits.,,1.00,N,HBS MCD,T 0935-1100 Th 0930-1050,RML 525 RML 525,"Anderson, Joshua"
O,PSCI 111,B,,American Politics This course has class year limits.,,1.00,N,HBS MCD,T 0120-0245PM Th 0215-0335PM,RNS 208 RNS 208,"Anderson, Joshua"
C,PSCI 113,A,,Intro: Pol Theory This course has class year limits.,,1.00,N,HWC ORC,MWF 1255-0150PM,HH 319,"Casson, Douglas J."
C,PSCI 113,B,,Intro: Pol Theory This course has class year limits.,,1.00,N,HWC ORC,MWF 0200-0255PM,HH 319,"Casson, Douglas J."
O,PSCI 115,,,Global Democracy,,1.00,N,HBS,T 0800-0925 Th 0800-0920,HH 319 HH 319,"Tegtmeyer Pak, Katherine S."
C,PSCI 121,A,,Intl Relations This course has class-year limits.,,1.00,N,HBS,MWF 0800-0855,HH 307,"Lott, Anthony"
C,PSCI 121,B,,Intl Relations This course has class-year limits.,,1.00,N,HBS,MWF 0905-1000,HH 307,"Lott, Anthony"
C,PSCI 220,,,Analyzing Politics,,1.00,N,,MWF 0200-0255PM,RNS 204,"Hendriks, Henriet"
C,PSCI 252,A,,Politics & Developmnt,,1.00,N,HBS MCG,MWF 1045-1140,OM 210,"Thalhammer, Kristina"
O,PSCI 252,B,,Politics & Developmnt,,1.00,N,HBS MCG,MWF 1150-1245PM,OM 210,"Thalhammer, Kristina"
C,PSCI 255,A,,Parties & Elections,,1.00,N,,MWF 1045-1140,BMC 111,"Hendriks, Henriet"
C,PSCI 255,B,,Parties & Elections,,1.00,N,,MWF 1150-1245PM,BMC 111,"Hendriks, Henriet"
C,PSCI 260,,,Hist Mod Pol Thought,,1.00,N,HWC,MWF 0905-1000,HH 514,"Casson, Douglas J."
C,PSCI 282,,,Russian/Eurasian Politics,,1.00,N,HBS,T 0935-1100 Th 0930-1050,HH 515 HH 515,"Dale, J. Patrick"
O,PSCI 282,,F,FLC - Russian,,0.25,N,,,,"Dale, J. Patrick"
C,PSCI 284,,,Citizenship War Terror Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors during web registration.,,1.00,N,EIN,T 0120-0245PM Th 0215-0335PM,OM 140 OM 140,"Dale, J. Patrick"
C,PSCI 294,,,Academic Internship,,1.00,Y,,,,Staff
C,PSCI 294,A,,Academic Internship,,0.50,Y,,,,"Hofrenning, Daniel"
O,PSCI 298,,,IS/,,1.00,N,,,,Staff
C,PSCI 311,,S,Sem: Am Politics,,1.00,N,WRI,T 0935-1100 Th 0930-1050,HH 514 HH 514,"Hofrenning, Daniel"
C,PSCI 370,,S,Sem:Courageous Resistance,,1.00,N,WRI,MWF 0200-0255PM,HH 515,"Thalhammer, Kristina"
C,PSCI 394,,,Academic Internship,,1.00,Y,,,,Staff
O,PSCI 398,,,IR/,,1.00,N,,,,Staff
C,PSYCH 125,A,,Principles: Psych,,1.00,N,HBS IST,MWF 0905-1000,TOH 280,"Ori_a, M. Minda"
C,PSYCH 125,B,,Principles: Psych,,1.00,N,HBS IST,MWF 1045-1140,RNS 150,"Muir, Gary M."
C,PSYCH 125,C,,Principles: Psych,,1.00,N,HBS IST,T 0935-1100 Th 0930-1050,RNS 150 RNS 150,"Sundby, Mark"
C,PSYCH 130,,,History and Methods Students in Psych 130 must also register for lab Psych 130 L.,,1.00,N,,MWF 0905-1000,RNS 150,"Huff, Charles"
C,PSYCH 130,A,L,History and Methods Lab,,0.00,N,,W 1045-0145PM,RNS 240,"Huff, Charles"
C,PSYCH 130,B,L,History and Methods Lab,,0.00,N,,F 0100-0400PM,RNS 240,"Huff, Charles"
C,PSYCH 230,A,,Research Methods,,1.00,N,WRI,MWF 1045-1140,RNS 131,"Cho, Grace E."
C,PSYCH 230,B,,Research Methods,,1.00,N,WRI,MWF 1150-1245PM,RNS 131,"Cho, Grace E."
O,PSYCH 230,C,,Research Methods,,1.00,N,WRI,T 0120-0245PM Th 0215-0335PM,RNS 131 RNS 131,"Davenport, Nicholas D."
C,PSYCH 235,,,Sensation/Perception Students in Psych 235 must also register for lab Psych 235 AL or BL.,,1.00,N,SED,MWF 1255-0150PM,RNS 208,"Loebach, Jeremy"
C,PSYCH 235,A,L,Sensation/Perception Lab,,0.00,N,,T 1145-0245PM,RNS 240,"Loebach, Jeremy"
C,PSYCH 235,B,L,Sensation/Perception Lab,,0.00,N,,W 0200-0500PM,RNS 240,"Loebach, Jeremy"
C,PSYCH 236,,,Condition & Learning Students in Psych 236 must also register for lab Psych 236 AL or BL.,,1.00,N,SED,T 1145-0110PM Th 1245-0205PM,RNS 290 RNS 290,"Dickinson, Shelly D."
C,PSYCH 236,A,L,Condition & Learning Lab,,0.00,N,,W 1145-0145PM,RNS 123,"Dickinson, Shelly D."
C,PSYCH 236,B,L,Condition & Learning Lab,,0.00,N,,W 0200-0400PM,RNS 123,"Dickinson, Shelly D."
C,PSYCH 238,,,Biopsychology,,1.00,N,IST,T 1145-0110PM Th 1245-0205PM,RNS 208 RNS 208,"Davenport, Nicholas D."
C,PSYCH 241,A,,Developmental Psych,,1.00,N,HBS,MWF 1255-0150PM,RNS 290,"Gross, Dana"
C,PSYCH 241,B,,Developmental Psych,,1.00,N,HBS,MWF 0200-0255PM,RNS 290,"Gross, Dana"
C,PSYCH 244,A,,Psych of Personality,,1.00,N,HBS,T 0800-0925 Th 0800-0920,RNS 208 RNS 208,"Veltri, Carlo O."
C,PSYCH 244,B,,Psych of Personality,,1.00,N,HBS,T 0935-1100 Th 0930-1050,RNS 208 RNS 208,"Veltri, Carlo O."
C,PSYCH 247,A,,Psychopathology,,1.00,N,HBS,MWF 0800-0855,RNS 190,"McMillan, Donna"
C,PSYCH 247,B,,Psychopathology,,1.00,N,HBS,MWF 0905-1000,RNS 190,"McMillan, Donna"
O,PSYCH 250,,,Indust/Organizations,,1.00,N,,Th 0700-1000PM,RNS 208,"Fischer, Christopher"
C,PSYCH 294,,,Academic Internship,,1.00,Y,,,,"Ori_a, M. Minda"
O,PSYCH 298,,,IS/Ecotherapy,,1.00,N,,,,"McMillan, Donna"
C,PSYCH 298,A,,IS/Life Rituals India,,1.00,N,,,,"Gross, Dana"
C,PSYCH 375,,,Clinical/Counseling Psych,,1.00,N,,M 0700-1000PM,RNS 124,"Kodl, Molly M."
C,PSYCH 390,A,S,Sem:Intimate Relationship,,1.00,N,,MWF 0800-0855,RNS 124,"Ori_a, M. Minda"
C,PSYCH 390,B,S,Sem: Forensic Psychology,,1.00,N,,MWF 1150-1245PM,RNS 124,"Veltri, Carlo O."
C,PSYCH 390,C,S,Sem: Cognitive Neurosci,,1.00,N,,T 0935-1100 Th 0930-1050,RNS 124 RNS 124,"Loebach, Jeremy"
C,PSYCH 390,D,S,Sem: Preceptors Permission of instructor required. Not open during web registration.,,1.00,N,ORC,T 0800-0925 Th 0800-0920,RNS 124 RNS 124,"Huff, Charles"
C,PSYCH 394,,,Academic Internship,,1.00,Y,,,,"Gross, Dana"
C,PSYCH 396,,,Research: Relationships,,1.00,N,,MWF 0200-0255PM,RNS 124,"Ori_a, M. Minda"
O,PSYCH 398,,,IR/Psychology of Morality,,1.00,N,,,,"Huff, Charles"
O,PSYCH 398,A,,IR/Spatial Cognition,,1.00,N,,,,"Muir, Gary M."
C,REL 121,A,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 0800-0855,OM 240,"Odell, Margaret"
C,REL 121,B,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 0905-1000,OM 140,"Stack-Nelson, Judith"
C,REL 121,C,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 0905-1000,OM 240,"Odell, Margaret"
C,REL 121,D,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 1045-1140,OM 310,"Anderson, Mary E."
C,REL 121,E,,Bible/Culture/Commun,,1.00,N,BTS-B,T 0935-1100 Th 0930-1050,OM 20 OM 20,"Jothen, Peder J."
C,REL 121,F,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 1150-1245PM,OM 140,"Stack-Nelson, Judith"
C,REL 121,G,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 1255-0150PM,OM 340,"Anderson, Mary E."
C,REL 121,H,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 0200-0255PM,OM 240,"Stansell, Gary"
C,REL 121,I,,Bible/Culture/Commun,,1.00,N,BTS-B,T 0800-0925 Th 0800-0920,OM 140 OM 140,"Alexander, Torin D."
C,REL 121,J,,Bible/Culture/Commun,,1.00,N,BTS-B,T 0800-0925 Th 0800-0920,OM 20 OM 20,"Beckman, Patricia"
C,REL 121,K,,Bible/Culture/Commun,,1.00,N,BTS-B,T 0935-1100 Th 0930-1050,OM 140 OM 140,"Alexander, Torin D."
C,REL 121,L,,Bible/Culture/Commun,,1.00,N,BTS-B,T 0935-1100 Th 0930-1050,OM 210 OM 210,"Schuurman, Douglas"
C,REL 121,M,,Bible/Culture/Commun,,1.00,N,BTS-B,T 0935-1100 Th 0930-1050,OM 110 OM 110,"Hanson, James"
C,REL 121,N,,Bible/Culture/Commun,,1.00,N,BTS-B,T 1145-0110PM Th 1245-0205PM,OM 20 OM 20,"Beckman, Patricia"
C,REL 121,O,,Bible/Culture/Commun,,1.00,N,BTS-B,T 1145-0110PM Th 1245-0205PM,OM 305 OM 305,"Benjamin, Mara H."
C,REL 121,P,,Bible/Culture/Commun,,1.00,N,BTS-B,T 1145-0110PM Th 1245-0205PM,OM 140 OM 140,"Jothen, Peder J."
C,REL 121,Q,,Bible/Culture/Commun,,1.00,N,BTS-B,T 0120-0245PM Th 0215-0335PM,OM 305 OM 305,"Benjamin, Mara H."
C,REL 121,R,,Bible/Culture/Commun,,1.00,N,BTS-B,T 0120-0245PM Th 0215-0335PM,OM 110 OM 110,"Hanson, James"
C,REL 121,S,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 1150-1245PM,OM 310,"Scopatz, Dana K."
C,REL 121,T,,Bible/Culture/Commun,,1.00,N,BTS-B,MWF 1255-0150PM,OM 310,"Scopatz, Dana K."
C,REL 121,U,,Bible/Culture/Commun,,1.00,N,BTS-B,T 0935-1100 Th 0930-1050,OM 240 OM 240,"Hahn, David C."
C,REL 121,V,,Bible/Culture/Commun,,1.00,N,BTS-B,T 1145-0110PM Th 1245-0205PM,OM 240 OM 240,"Hahn, David C."
C,REL 207,A,,Chr Theol/Moral Life,,1.00,N,BTS-T WRI,T 1145-0110PM Th 1245-0205PM,OM 340 OM 340,"Schuurman, Douglas"
C,REL 207,B,,Chr Theol/Moral Life,,1.00,N,BTS-T WRI,T 0120-0245PM Th 0215-0335PM,OM 340 OM 340,"Schuurman, Douglas"
C,REL 209,,,Intro Feminist Theol,,1.00,N,BTS-T,T 0120-0245PM Th 0215-0335PM,OM 30 OM 30,"Beckman, Patricia"
C,REL 221,,,Jesus in Script/Trad,,1.00,N,BTS-T WRI,MWF 0800-0855,OM 310,"Ripley, Jason J."
O,REL 223,,,St. Paul/Letter/Gospel,,1.00,N,BTS-T,MWF 0800-0855,OM 140,"Stack-Nelson, Judith"
C,REL 233,,,God and Faith/Autobio,,1.00,N,BTS-T,MWF 1045-1140,OM 10,"Barbour, John"
O,REL 234,A,,Luther and Aquinas,,1.00,N,BTS-T,MWF 1150-1245PM,OM 10,"Walter, Gregory A."
O,REL 234,B,,Luther and Aquinas,,1.00,N,BTS-T,MWF 1255-0150PM,OM 10,"Walter, Gregory A."
O,REL 260,,,Religion in America,,1.00,N,HWC MCD,MWF 1255-0150PM,OM 305,"Lagerquist, L. DeAne"
C,REL 264,,,Theology and Sexuality,,1.00,N,BTS-T,T 0935-1100 Th 0930-1050,OM 30 OM 30,"Benjamin, Mara H."
C,REL 267,,,Af-Am Religious Thought,,1.00,N,BTS-T MCD,T 0120-0245PM Th 0215-0335PM,OM 20 OM 20,"Alexander, Torin D."
C,REL 273,,,Hebr Proph/Christian Trad,,1.00,N,BTS-T WRI,MWF 1150-1245PM,OM 30,"Odell, Margaret"
O,REL 285,,,What is Religion?,,1.00,N,WRI,MWF 1255-0150PM,OM 140,"Stansell, Gary"
C,REL 294,,,Academic Internship,,1.00,Y,,,,Staff
O,REL 297,A,,Chr Ethics: Life/Death Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors and Juniors during web registration.,,1.00,N,EIN,MWF 0905-1000,OM 340,"Santurri, Edmund"
O,REL 297,B,,Chr Ethics: Life/Death Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors and Juniors during web registration.,,1.00,N,EIN,MWF 1045-1140,OM 340,"Santurri, Edmund"
O,REL 298,,,IS/,,1.00,N,,,,Staff
O,REL 298,A,,IS/Theology and Music,,1.00,N,WRI,,,"Wilson, Charles"
O,REL 298,B,,IS/Religion and Humor,,1.00,N,WRI,,,"Hanson, James"
O,REL 304,,,Hist Chr Thought III,,1.00,N,BTS-T WRI,MWF 1045-1140,TOH 300,"Wilson, Charles"
O,REL 391,,S,Sem:Interp Gospel of John,,1.00,N,WRI,T 0935-1100 Th 0930-1050,OM 105 OM 105,"Ripley, Jason J."
O,REL 393,,S,Sem:Hospit to Stranger,,1.00,N,,MWF 0905-1000,OM 105,"Walter, Gregory A."
C,REL 394,,,Academic Internship,,1.00,Y,,,,Staff
O,REL 398,,,IR/In Quest of US Liturgy,,1.00,N,,,,"Lagerquist, L. DeAne"
O,REL 398,A,,IR/William James,,1.00,N,,,,"Santurri, Edmund"
O,REL 398,B,,IR/Participat Mysticism,,1.00,N,,,,"Beckman, Patricia"
O,REL 398,C,,IR/Otherness in the Bible,,1.00,N,,,,"Odell, Margaret"
O,RUSSN 111,A,,Beginning Russian I Students in Russn 111A must also register for one lab Russn 111AL or BL.,,1.00,N,,MWF 1150-1245PM,TOH 312,"McDonald, Erik"
C,RUSSN 111,B,,Beginning Russian I Students in Russn 111B must also register for one lab Russn 111AL or BL.,,1.00,N,,MWF 0200-0255PM,TOH 312,"McDonald, Erik"
O,RUSSN 111,A,L,Beginning Russian I Lab,,0.00,N,,T 1150-1245PM,TOH 114,"McDonald, Erik"
C,RUSSN 111,B,L,Beginning Russian I Lab,,0.00,N,,T 0200-0255PM,TOH 114,"McDonald, Erik"
O,RUSSN 231,A,,Intermed Russian I Students in Russn 231A must also register for one lab Russn 231AL or BL.,,1.00,N,FOL-R,MWF 0800-0855,TOH 312,"McGavran, James III."
C,RUSSN 231,B,,Intermed Russian I Students in Russn 231B must also register for one lab Russn 231AL or BL.,,1.00,N,FOL-R,MWF 0905-1000,TOH 312,"McGavran, James III."
C,RUSSN 231,A,L,Intermed Russian I Lab,,0.00,N,,T 1150-1245PM,TOH 110,"McGavran, James III."
O,RUSSN 231,B,L,Intermed Russian I Lab,,0.00,N,,T 0800-0855,TOH 110,"McGavran, James III."
O,RUSSN 251,,,Conversation & Comp,,1.00,N,FOL-R,MWF 1255-0150PM,TOH 312,"McDonald, Erik"
C,RUSSN 261,,,Intro Russ Lit I-Tr,,1.00,N,ALS-L WRI,MWF 1045-1140,TOH 312,"McGavran, James III."
C,RUSSN 294,,,Academic Internship,,1.00,Y,,,,Staff
O,RUSSN 298,,,IS/,,1.00,N,,,,Staff
C,RUSSN 394,,,Academic Internship,,1.00,Y,,,,Staff
O,RUSSN 398,,,IR/,,1.00,N,,,,Staff
C,RUSST 294,,,Academic Internship,,0.50,Y,,,,Staff
O,RUSST 298,,,IS/,,1.00,N,,,,Staff
O,RUSST 398,,,IR/,,1.00,N,,,,Staff
C,SCICN 213,,,Rise of Modern Science Open to Science Conversations students only.,,1.00,N,,T 0935-1100 Th 0930-1050,OM 340 OM 340,"Dickinson, Shelly D. Cunningham, Arthur"
C,SOAN 119,,,Crime and Inequality,,1.00,N,HBS,T 1145-0110PM Th 1245-0205PM,OM 30 OM 30,"Thornhill, Theodore E."
C,SOAN 121,A,,Intro to Sociology,,1.00,N,HBS MCD,MWF 0800-0855,HH 317,"Fischer, Laura L."
C,SOAN 121,B,,Intro to Sociology,,1.00,N,HBS MCD,MWF 1150-1245PM,OM 240,"Fischer, Laura L."
C,SOAN 128,A,,Int/Cult Anthropology Open to first-year students only.,,1.00,N,HBS MCG,MWF 1045-1140,HH 302,"Anderson, Carolyn"
C,SOAN 128,B,,Int/Cult Anthropology Open to first-year students only.,,1.00,N,HBS MCG,T 0800-0925 Th 0800-0920,HH 403 HH 403,"Chiappari, Christopher L."
C,SOAN 128,C,,Int/Cult Anthropology Open to first-year students only.,,1.00,N,HBS MCG,T 0935-1100 Th 0930-1050,HH 302 HH 302,"Keefe, Susi K."
C,SOAN 128,D,,Int/Cult Anthropology Open to first-year students only.,,1.00,N,HBS MCG,T 1145-0110PM Th 1245-0205PM,HH 302 HH 302,"Keefe, Susi K."
C,SOAN 236,A,,The Arab World,,1.00,N,HBS MCG,MWF 1150-1245PM,BMC 110,"Al Atiyat, Ibtesam"
C,SOAN 236,B,,The Arab World,,1.00,N,HBS MCG,MWF 1255-0150PM,BMC 110,"Al Atiyat, Ibtesam"
O,SOAN 237,,,Latin Am Culture,,1.00,N,HBS MCG,T 0120-0245PM Th 0215-0335PM,HH 317 HH 317,"Chiappari, Christopher L."
O,SOAN 237,,F,FLC-Spanish,,0.25,N,,,,"Chiappari, Christopher L."
O,SOAN 242,A,,Contemp Native Am,,1.00,N,HBS MCD,MWF 1255-0150PM,HH 403,"Anderson, Carolyn"
O,SOAN 242,B,,Contemp Native Am,,1.00,N,HBS MCD,MWF 0200-0255PM,HH 403,"Anderson, Carolyn"
C,SOAN 262,,,Global Interdepend This course is paired with American Studies 209 Top: Global Exchanges.,,1.00,N,HBS MCG,MWF 0905-1000,HH 403,"Williamson, Thomas A."
C,SOAN 264,A,,Race/Class-Am Culture,,1.00,N,HBS MCD,T 0800-0925 Th 0800-0920,RML 421 RML 421,"Thornhill, Theodore E."
C,SOAN 264,B,,Race/Class-Am Culture,,1.00,N,HBS MCD,T 0935-1100 Th 0930-1050,RML 421 RML 421,"Thornhill, Theodore E."
C,SOAN 292,A,,Anthropologic Theory Open to Sociology/Anthropology majors only. Prerequisite: One previous Sociology/Anthropology course.,,1.00,N,WRI,MWF 1045-1140,OM 110,"Williamson, Thomas A."
C,SOAN 292,B,,Anthropologic Theory Open to Sociology/Anthropology majors only. Prerequisite: One previous Sociology/Anthropology course.,,1.00,N,WRI,MWF 1255-0150PM,OM 110,"Williamson, Thomas A."
C,SOAN 294,,,Academic Internship,,0.50,Y,,,,Staff
C,SOAN 297,,,Top: Enviro Anthropology,,1.00,N,HBS MCG,T 0120-0245PM Th 0215-0335PM,HH 302 HH 302,"Keefe, Susi K."
O,SOAN 298,,,IS/Science and Ayurveda,,1.00,N,,,,"Williamson, Thomas A."
O,SOAN 298,A,,IS/Pol Islam in Arab Wrld,,1.00,N,,,,"Al Atiyat, Ibtesam"
O,SOAN 371,A,,Found Soc Sci Resrch Open to Sociology/Anthropology majors only. Prerequisite: Statistics 110 or 212.,,1.00,N,ORC WRI,MWF 0905-1000,HH 302,"Sheppard, Ryan R."
